docid,unique_id,relation_selected,score,verb1,verb2,eiid1,eiid2,relation,model_name,ccr,scr
bbc_20130322_1600,e17-e21,BEFORE,2,cause,expected,e17,e21,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e17-e22,BEFORE,2,cause,said,e17,e22,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e17-e23,BEFORE,2,cause,be,e17,e23,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e17-e24,BEFORE,2,cause,blow,e17,e24,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e17-e25,BEFORE,2,cause,added,e17,e25,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e17-e3,BEFORE,1,disruption,cause,e3,e17,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e19-e2,BEFORE,1,causing,disruption,e2,e19,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e19-e20,BEFORE,1,disruption,falling,e19,e20,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e19-e21,BEFORE,1,disruption,expected,e19,e21,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e19-e22,BEFORE,1,disruption,said,e19,e22,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e19-e23,BEFORE,2,disruption,be,e19,e23,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e19-e24,BEFORE,2,disruption,blow,e19,e24,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e19-e25,BEFORE,2,disruption,added,e19,e25,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e19-e3,BEFORE,1,disruption,disruption,e3,e19,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e2-e20,BEFORE,1,causing,falling,e2,e20,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e2-e21,BEFORE,1,causing,expected,e2,e21,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e2-e22,BEFORE,1,causing,said,e2,e22,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e2-e23,BEFORE,1,causing,be,e2,e23,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e2-e24,BEFORE,1,causing,blow,e2,e24,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e2-e25,BEFORE,1,causing,added,e2,e25,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e2-e3,BEFORE,1,causing,disruption,e2,e3,EQUAL,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e2-e3,EQUAL,2,causing,disruption,e2,e3,EQUAL,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e2-e5,BEFORE,3,causing,bringing,e2,e5,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e2-e6,BEFORE,2,causing,searching,e2,e6,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e2-e7,BEFORE,2,causing,trapped,e2,e7,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e2-e8,BEFORE,2,causing,said,e2,e8,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e2-e9,BEFORE,2,causing,found,e2,e9,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e20-e21,BEFORE,1,falling,expected,e20,e21,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e20-e22,BEFORE,1,falling,said,e20,e22,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e20-e23,BEFORE,2,falling,be,e20,e23,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e20-e24,BEFORE,2,falling,blow,e20,e24,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e20-e25,BEFORE,2,falling,added,e20,e25,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e20-e3,BEFORE,1,disruption,falling,e3,e20,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e21-e23,BEFORE,2,expected,be,e21,e23,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e21-e24,BEFORE,2,expected,blow,e21,e24,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e21-e25,BEFORE,2,expected,added,e21,e25,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e21-e3,BEFORE,1,disruption,expected,e3,e21,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e22-e23,BEFORE,2,said,be,e22,e23,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e22-e24,BEFORE,2,said,blow,e22,e24,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e22-e25,BEFORE,2,said,added,e22,e25,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e22-e3,BEFORE,1,disruption,said,e3,e22,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e23-e24,BEFORE,2,be,blow,e23,e24,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e23-e25,BEFORE,2,be,added,e23,e25,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e23-e3,BEFORE,1,disruption,be,e3,e23,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e24-e25,BEFORE,3,blow,added,e24,e25,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e24-e25,EQUAL,2,blow,added,e24,e25,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e24-e3,BEFORE,1,disruption,blow,e3,e24,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e25-e3,BEFORE,1,disruption,added,e3,e25,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e28-e29,BEFORE,1,blackout,qualifier,e28,e29,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e29-e30,BEFORE,2,qualifier,covering,e29,e30,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e3-e5,BEFORE,1,disruption,bringing,e3,e5,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e3-e6,BEFORE,2,disruption,searching,e3,e6,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e3-e7,BEFORE,2,disruption,trapped,e3,e7,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e3-e8,BEFORE,2,disruption,said,e3,e8,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e3-e9,BEFORE,2,disruption,found,e3,e9,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e30-e31,BEFORE,1,covering,Time,e30,e31,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e5-e6,BEFORE,2,bringing,searching,e5,e6,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e5-e7,BEFORE,2,bringing,trapped,e5,e7,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e5-e8,BEFORE,2,bringing,said,e5,e8,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e5-e9,BEFORE,2,bringing,found,e5,e9,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e6-e7,BEFORE,1,searching,trapped,e6,e7,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e6-e8,BEFORE,5,searching,said,e6,e8,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e6-e9,BEFORE,5,searching,found,e6,e9,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e7-e8,BEFORE,2,trapped,said,e7,e8,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e7-e9,BEFORE,2,trapped,found,e7,e9,BEFORE,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e8-e9,BEFORE,1,said,found,e8,e9,EQUAL,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_1600,e8-e9,EQUAL,4,said,found,e8,e9,EQUAL,gemini-1.5-pro,0.4444444444444444,1.0
bbc_20130322_332,e1-e2,BEFORE,5,said,buy,e1,e2,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e1-e3,BEFORE,5,said,returning,e1,e3,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e1-e4,BEFORE,2,said,put,e1,e4,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e10-e9,BEFORE,5,agreed,sell,e9,e10,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e11-e44,BEFORE,4,invested,formation,e11,e44,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e11-e9,BEFORE,1,agreed,invested,e9,e11,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e12-e13,BEFORE,5,said,expect,e12,e13,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e12-e14,BEFORE,2,said,generate,e12,e14,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e12-e15,BEFORE,2,said,allow,e12,e15,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e12-e16,BEFORE,2,said,see,e12,e16,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e12-e17,BEFORE,2,said,realised,e12,e17,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e12-e18,BEFORE,2,said,reshaping,e12,e18,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e13-e14,BEFORE,5,expect,generate,e13,e14,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e13-e15,BEFORE,5,expect,allow,e13,e15,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e13-e16,BEFORE,2,expect,see,e13,e16,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e13-e17,BEFORE,1,expect,realised,e13,e17,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e13-e18,BEFORE,1,expect,reshaping,e13,e18,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e14-e15,BEFORE,4,generate,allow,e14,e15,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e14-e16,BEFORE,3,generate,see,e14,e16,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e14-e17,BEFORE,1,generate,realised,e14,e17,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e14-e18,BEFORE,1,generate,reshaping,e14,e18,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e15-e16,BEFORE,5,allow,see,e15,e16,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e16-e17,BEFORE,4,see,realised,e16,e17,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e17-e18,BEFORE,5,realised,reshaping,e17,e18,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e19-e20,BEFORE,5,expects,take,e19,e20,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e19-e21,BEFORE,2,expects,complete,e19,e21,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e2-e3,BEFORE,4,buy,returning,e2,e3,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e2-e3,EQUAL,1,buy,returning,e2,e3,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e2-e4,BEFORE,2,buy,put,e2,e4,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e20-e21,BEFORE,5,take,complete,e20,e21,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e22-e44,BEFORE,5,invested,formation,e22,e44,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e23-e24,BEFORE,4,said,received,e23,e24,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e24-e27,BEFORE,1,received,attempted,e24,e27,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e25-e45,BEFORE,4,involvement,lucrative,e25,e45,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e26-e27,BEFORE,1,fraught,attempted,e26,e27,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e27-e28,BEFORE,5,attempted,block,e27,e28,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e27-e29,BEFORE,2,attempted,dropped,e27,e29,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e28-e29,BEFORE,5,block,dropped,e28,e29,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e3-e4,BEFORE,3,returning,put,e3,e4,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e3-e8,BEFORE,2,returning,investment,e3,e8,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e30-e33,BEFORE,5,fallen,bugged,e30,e33,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e30-e34,BEFORE,3,fallen,raided,e30,e34,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e30-e35,BEFORE,3,fallen,met,e30,e35,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e30-e47,BEFORE,1,fallen,demands,e30,e47,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e30-e48,BEFORE,1,fallen,action,e30,e48,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e30-e49,BEFORE,1,fallen,problems,e30,e49,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e31-e33,BEFORE,2,serving,bugged,e31,e33,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e33-e34,BEFORE,2,bugged,raided,e33,e34,EQUAL,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e33-e34,EQUAL,3,bugged,raided,e33,e34,EQUAL,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e33-e35,BEFORE,2,bugged,met,e33,e35,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e33-e35,EQUAL,1,bugged,met,e33,e35,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e33-e47,BEFORE,1,bugged,demands,e33,e47,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e33-e48,BEFORE,1,bugged,action,e33,e48,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e33-e49,BEFORE,1,bugged,problems,e33,e49,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e34-e35,BEFORE,4,raided,met,e34,e35,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e34-e47,BEFORE,2,raided,demands,e34,e47,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e34-e48,BEFORE,2,raided,action,e34,e48,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e34-e49,BEFORE,2,raided,problems,e34,e49,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e35-e47,BEFORE,5,met,demands,e35,e47,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e35-e48,BEFORE,5,met,action,e35,e48,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e35-e49,BEFORE,5,met,problems,e35,e49,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e36-e37,BEFORE,5,fled,keep,e36,e37,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e36-e38,BEFORE,1,fled,allowing,e36,e38,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e36-e39,BEFORE,1,fled,continue,e36,e39,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e36-e40,BEFORE,1,fled,explore,e36,e40,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e37-e38,BEFORE,5,keep,allowing,e37,e38,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e37-e39,BEFORE,2,keep,continue,e37,e39,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e37-e40,BEFORE,2,keep,explore,e37,e40,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e37-e42,BEFORE,1,benefits,keep,e42,e37,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e38-e39,BEFORE,5,allowing,continue,e38,e39,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e38-e40,BEFORE,2,allowing,explore,e38,e40,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e39-e40,BEFORE,5,continue,explore,e39,e40,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e4-e8,BEFORE,1,put,investment,e4,e8,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e47-e48,EQUAL,1,demands,action,e47,e48,EQUAL,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e47-e49,EQUAL,1,demands,problems,e47,e49,EQUAL,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e48-e49,EQUAL,1,action,problems,e48,e49,EQUAL,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e5-e6,BEFORE,5,said,expected,e5,e6,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e5-e7,BEFORE,2,said,return,e5,e7,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e5-e8,BEFORE,2,said,investment,e5,e8,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e6-e7,BEFORE,3,expected,return,e6,e7,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e6-e7,EQUAL,2,expected,return,e6,e7,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e6-e8,BEFORE,5,expected,investment,e6,e8,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e7-e8,BEFORE,4,return,investment,e7,e8,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_332,e7-e8,EQUAL,1,return,investment,e7,e8,BEFORE,gemini-1.5-pro,0.24528301886792453,1.0
bbc_20130322_721,e1-e2,BEFORE,5,raided,documenting,e1,e2,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e1-e3,BEFORE,5,raided,abuses,e1,e3,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e1-e4,AFTER,3,voiced,raided,e4,e1,AFTER,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e10-e1000017,BEFORE,1,denounce,execution,e10,e1000017,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e10-e11,BEFORE,2,denounce,lead,e10,e11,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e10-e11,EQUAL,1,denounce,lead,e10,e11,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e10-e12,BEFORE,1,denounce,says,e10,e12,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e10-e6,BEFORE,3,says,denounce,e6,e10,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e1000017-e11,EQUAL,1,lead,execution,e11,e1000017,EQUAL,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e1000018-e15,BEFORE,2,said,inspections,e15,e1000018,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e1000018-e16,EQUAL,1,linked,inspections,e16,e1000018,EQUAL,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e1000019-e15,BEFORE,1,said,compliance,e15,e1000019,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e1000019-e16,BEFORE,1,linked,compliance,e16,e1000019,EQUAL,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e1000019-e16,EQUAL,3,linked,compliance,e16,e1000019,EQUAL,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e1000019-e17,BEFORE,1,compliance,quoted,e1000019,e17,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e11-e12,BEFORE,1,lead,says,e11,e12,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e11-e6,BEFORE,2,says,lead,e6,e11,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e12-e13,BEFORE,3,says,returned,e12,e13,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e12-e14,AFTER,2,says,seized,e12,e14,AFTER,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e12-e14,BEFORE,1,says,seized,e12,e14,AFTER,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e12-e6,BEFORE,3,says,says,e6,e12,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e13-e14,AFTER,4,returned,seized,e13,e14,AFTER,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e13-e14,BEFORE,1,returned,seized,e13,e14,AFTER,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e13-e6,BEFORE,2,says,returned,e6,e13,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e14-e15,BEFORE,2,seized,said,e14,e15,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e14-e6,BEFORE,2,says,seized,e6,e14,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e15-e16,BEFORE,5,said,linked,e15,e16,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e15-e17,BEFORE,2,said,quoted,e15,e17,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e15-e18,BEFORE,1,said,said,e15,e18,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e15-e19,BEFORE,1,said,was,e15,e19,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e16-e17,BEFORE,1,linked,quoted,e16,e17,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e17-e18,BEFORE,2,quoted,said,e17,e18,EQUAL,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e17-e18,EQUAL,3,quoted,said,e17,e18,EQUAL,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e17-e19,BEFORE,2,quoted,was,e17,e19,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e18-e19,BEFORE,5,said,was,e18,e19,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e19-e21,BEFORE,3,was,insisted,e19,e21,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e2-e3,EQUAL,3,documenting,abuses,e2,e3,EQUAL,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e2-e4,BEFORE,2,documenting,voiced,e2,e4,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e2-e5,BEFORE,2,documenting,asked,e2,e5,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e21-e22,BEFORE,5,insisted,change,e21,e22,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e21-e23,BEFORE,3,insisted,refuse,e21,e23,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e21-e24,BEFORE,3,insisted,register,e21,e24,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e21-e25,BEFORE,3,insisted,said,e21,e25,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e22-e23,EQUAL,4,change,refuse,e22,e23,EQUAL,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e22-e24,EQUAL,4,change,register,e22,e24,EQUAL,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e22-e25,BEFORE,2,change,said,e22,e25,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e23-e24,EQUAL,4,refuse,register,e23,e24,EQUAL,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e23-e25,BEFORE,2,refuse,said,e23,e25,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e24-e25,BEFORE,2,register,said,e24,e25,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e24-e25,EQUAL,1,register,said,e24,e25,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e4-e5,EQUAL,5,voiced,asked,e4,e5,EQUAL,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e4-e6,BEFORE,3,voiced,says,e4,e6,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
bbc_20130322_721,e5-e6,BEFORE,2,asked,says,e5,e6,BEFORE,gemini-1.5-pro,0.2727272727272727,1.0
nyt_20130321_china_pollution,e1-e2,BEFORE,5,taken,found,e1,e2,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e1-e3,BEFORE,3,taken,floating,e1,e3,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e1-e43,BEFORE,1,transition,taken,e43,e1,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e10-e11,BEFORE,5,said,checked,e10,e11,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e10-e13,BEFORE,1,said,kept,e10,e13,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e10-e14,BEFORE,1,said,said,e10,e14,BEFORE,gemini-1.5-pro,0.25,1.0
