docid,verb1,verb2,eiid1,eiid2,relation,unique_id,model_name,n_iter,score,relation_selected,max_score,ccr,scr,n_cycles,min_vote
WSJ_20130321_1145,development,come,e12,e13,BEFORE,e12-e13,gemini-1.5-flash,2.0,1,BEFORE,4.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,said,e14,e15,BEFORE,e14-e15,gemini-1.5-flash,2.0,1,BEFORE,4.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,forced,e16,e21,BEFORE,e16-e21,gemini-1.5-flash,2.0,1,BEFORE,4.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,step,e21,e22,BEFORE,e21-e22,gemini-1.5-flash,2.0,1,BEFORE,5.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,step,held,e22,e23,BEFORE,e22-e23,gemini-1.5-flash,2.0,1,BEFORE,5.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,held,said,e23,e24,BEFORE,e23-e24,gemini-1.5-flash,2.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,adding,e24,e25,BEFORE,e24-e25,gemini-1.5-flash,2.0,1,BEFORE,4.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,startled,won,e29,e30,BEFORE,e29-e30,gemini-1.5-flash,2.0,1,BEFORE,5.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,startled,finishing,e29,e31,BEFORE,e29-e31,gemini-1.5-flash,2.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,won,finishing,e30,e31,BEFORE,e30-e31,gemini-1.5-flash,2.0,1,BEFORE,5.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,won,set,e30,e32,BEFORE,e30-e32,gemini-1.5-flash,2.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,finishing,set,e31,e32,BEFORE,e31-e32,gemini-1.5-flash,2.0,1,BEFORE,5.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,set,surgery,e32,e33,BEFORE,e32-e33,gemini-1.5-flash,2.0,1,BEFORE,5.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,suggest,school,e101,e102,BEFORE,e101-e102,gemini-1.5-flash,2.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,school,diagnosis,e102,e103,BEFORE,e102-e103,gemini-1.5-flash,2.0,1,BEFORE,4.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,stands,Lodged,e6,e8,BEFORE,e6-e8,gemini-1.5-flash,3.0,1,BEFORE,5.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,kill,e8,e9,BEFORE,e8-e9,gemini-1.5-flash,3.0,1,BEFORE,5.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,advancing,e8,e10,BEFORE,e10-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,preclude,e8,e11,BEFORE,e11-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,development,e8,e12,BEFORE,e12-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,come,e8,e13,BEFORE,e13-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,available,e8,e14,BEFORE,e14-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,said,e8,e15,BEFORE,e15-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,removed,e8,e16,BEFORE,e16-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,forced,e8,e21,BEFORE,e21-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,step,e8,e22,BEFORE,e22-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,held,e8,e23,BEFORE,e23-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,said,e8,e24,BEFORE,e24-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,adding,e8,e25,BEFORE,e25-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,startled,e8,e29,BEFORE,e29-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,won,e8,e30,BEFORE,e30-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,finishing,e8,e31,BEFORE,e31-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,set,e8,e32,BEFORE,e32-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,surgery,e8,e33,BEFORE,e33-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,suggest,e8,e101,BEFORE,e101-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,40,e8,e100,BEFORE,e100-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,school,e8,e102,BEFORE,e102-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,Lodged,diagnosis,e8,e103,BEFORE,e103-e8,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,kill,40,e9,e100,BEFORE,e100-e9,gemini-1.5-flash,3.0,1,BEFORE,4.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,preclude,e10,e11,BEFORE,e10-e11,gemini-1.5-flash,3.0,1,BEFORE,5.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,development,e10,e12,BEFORE,e10-e12,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,come,e10,e13,BEFORE,e10-e13,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,available,e10,e14,BEFORE,e10-e14,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,said,e10,e15,BEFORE,e10-e15,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,removed,e10,e16,BEFORE,e10-e16,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,forced,e10,e21,BEFORE,e10-e21,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,step,e10,e22,BEFORE,e10-e22,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,held,e10,e23,BEFORE,e10-e23,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,said,e10,e24,BEFORE,e10-e24,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,adding,e10,e25,BEFORE,e10-e25,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,startled,e10,e29,BEFORE,e10-e29,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,won,e10,e30,BEFORE,e10-e30,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,finishing,e10,e31,BEFORE,e10-e31,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,set,e10,e32,BEFORE,e10-e32,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,surgery,e10,e33,BEFORE,e10-e33,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,suggest,e10,e101,BEFORE,e10-e101,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,40,e10,e100,BEFORE,e10-e100,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,school,e10,e102,BEFORE,e10-e102,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,advancing,diagnosis,e10,e103,BEFORE,e10-e103,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,development,e11,e12,BEFORE,e11-e12,gemini-1.5-flash,3.0,1,BEFORE,4.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,come,e11,e13,BEFORE,e11-e13,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,available,e11,e14,BEFORE,e11-e14,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,said,e11,e15,BEFORE,e11-e15,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,removed,e11,e16,BEFORE,e11-e16,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,forced,e11,e21,BEFORE,e11-e21,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,step,e11,e22,BEFORE,e11-e22,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,held,e11,e23,BEFORE,e11-e23,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,said,e11,e24,BEFORE,e11-e24,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,adding,e11,e25,BEFORE,e11-e25,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,startled,e11,e29,BEFORE,e11-e29,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,won,e11,e30,BEFORE,e11-e30,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,finishing,e11,e31,BEFORE,e11-e31,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,set,e11,e32,BEFORE,e11-e32,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,surgery,e11,e33,BEFORE,e11-e33,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,suggest,e11,e101,BEFORE,e101-e11,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,40,e11,e100,BEFORE,e100-e11,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,school,e11,e102,BEFORE,e102-e11,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,preclude,diagnosis,e11,e103,BEFORE,e103-e11,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,come,e12,e13,BEFORE,e12-e13,gemini-1.5-flash,3.0,1,BEFORE,4.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,available,e12,e14,BEFORE,e12-e14,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,said,e12,e15,BEFORE,e12-e15,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,removed,e12,e16,BEFORE,e12-e16,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,forced,e12,e21,BEFORE,e12-e21,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,step,e12,e22,BEFORE,e12-e22,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,held,e12,e23,BEFORE,e12-e23,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,said,e12,e24,BEFORE,e12-e24,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,adding,e12,e25,BEFORE,e12-e25,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,startled,e12,e29,BEFORE,e12-e29,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,won,e12,e30,BEFORE,e12-e30,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,finishing,e12,e31,BEFORE,e12-e31,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,set,e12,e32,BEFORE,e12-e32,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,surgery,e12,e33,BEFORE,e12-e33,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,suggest,e12,e101,BEFORE,e101-e12,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,40,e12,e100,BEFORE,e100-e12,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,school,e12,e102,BEFORE,e102-e12,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,development,diagnosis,e12,e103,BEFORE,e103-e12,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,available,e13,e14,BEFORE,e13-e14,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,said,e13,e15,BEFORE,e13-e15,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,removed,e13,e16,BEFORE,e13-e16,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,forced,e13,e21,BEFORE,e13-e21,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,step,e13,e22,BEFORE,e13-e22,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,held,e13,e23,BEFORE,e13-e23,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,said,e13,e24,BEFORE,e13-e24,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,adding,e13,e25,BEFORE,e13-e25,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,startled,e13,e29,BEFORE,e13-e29,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,won,e13,e30,BEFORE,e13-e30,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,finishing,e13,e31,BEFORE,e13-e31,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,set,e13,e32,BEFORE,e13-e32,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,surgery,e13,e33,BEFORE,e13-e33,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,suggest,e13,e101,BEFORE,e101-e13,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,40,e13,e100,BEFORE,e100-e13,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,school,e13,e102,BEFORE,e102-e13,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,come,diagnosis,e13,e103,BEFORE,e103-e13,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,said,e14,e15,BEFORE,e14-e15,gemini-1.5-flash,3.0,1,BEFORE,4.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,removed,e14,e16,BEFORE,e14-e16,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,forced,e14,e21,BEFORE,e14-e21,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,step,e14,e22,BEFORE,e14-e22,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,held,e14,e23,BEFORE,e14-e23,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,said,e14,e24,BEFORE,e14-e24,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,adding,e14,e25,BEFORE,e14-e25,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,startled,e14,e29,BEFORE,e14-e29,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,won,e14,e30,BEFORE,e14-e30,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,finishing,e14,e31,BEFORE,e14-e31,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,set,e14,e32,BEFORE,e14-e32,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,surgery,e14,e33,BEFORE,e14-e33,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,suggest,e14,e101,BEFORE,e101-e14,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,40,e14,e100,BEFORE,e100-e14,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,school,e14,e102,BEFORE,e102-e14,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,available,diagnosis,e14,e103,BEFORE,e103-e14,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,removed,e15,e16,BEFORE,e15-e16,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,forced,e15,e21,BEFORE,e15-e21,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,step,e15,e22,BEFORE,e15-e22,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,held,e15,e23,BEFORE,e15-e23,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,said,e15,e24,BEFORE,e15-e24,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,adding,e15,e25,BEFORE,e15-e25,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,startled,e15,e29,BEFORE,e15-e29,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,won,e15,e30,BEFORE,e15-e30,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,finishing,e15,e31,BEFORE,e15-e31,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,set,e15,e32,BEFORE,e15-e32,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,surgery,e15,e33,BEFORE,e15-e33,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,suggest,e15,e101,BEFORE,e101-e15,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,40,e15,e100,BEFORE,e100-e15,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,school,e15,e102,BEFORE,e102-e15,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,said,diagnosis,e15,e103,BEFORE,e103-e15,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,forced,e16,e21,BEFORE,e16-e21,gemini-1.5-flash,3.0,1,BEFORE,4.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,step,e16,e22,BEFORE,e16-e22,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,held,e16,e23,BEFORE,e16-e23,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,said,e16,e24,BEFORE,e16-e24,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,adding,e16,e25,BEFORE,e16-e25,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,startled,e16,e29,BEFORE,e16-e29,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,won,e16,e30,BEFORE,e16-e30,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,finishing,e16,e31,BEFORE,e16-e31,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,set,e16,e32,BEFORE,e16-e32,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,surgery,e16,e33,BEFORE,e16-e33,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,suggest,e16,e101,BEFORE,e101-e16,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,40,e16,e100,BEFORE,e100-e16,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,school,e16,e102,BEFORE,e102-e16,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,removed,diagnosis,e16,e103,BEFORE,e103-e16,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,step,e21,e22,BEFORE,e21-e22,gemini-1.5-flash,3.0,1,BEFORE,5.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,held,e21,e23,BEFORE,e21-e23,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,said,e21,e24,BEFORE,e21-e24,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,adding,e21,e25,BEFORE,e21-e25,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,startled,e21,e29,BEFORE,e21-e29,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,won,e21,e30,BEFORE,e21-e30,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,finishing,e21,e31,BEFORE,e21-e31,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,set,e21,e32,BEFORE,e21-e32,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,surgery,e21,e33,BEFORE,e21-e33,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,suggest,e21,e101,BEFORE,e101-e21,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,40,e21,e100,BEFORE,e100-e21,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,school,e21,e102,BEFORE,e102-e21,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,forced,diagnosis,e21,e103,BEFORE,e103-e21,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,step,held,e22,e23,BEFORE,e22-e23,gemini-1.5-flash,3.0,1,BEFORE,5.0,0.07142857142857142,1.0,,3
WSJ_20130321_1145,step,said,e22,e24,BEFORE,e22-e24,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,step,adding,e22,e25,BEFORE,e22-e25,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,step,startled,e22,e29,BEFORE,e22-e29,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,step,won,e22,e30,BEFORE,e22-e30,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,step,finishing,e22,e31,BEFORE,e22-e31,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,step,set,e22,e32,BEFORE,e22-e32,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,step,surgery,e22,e33,BEFORE,e22-e33,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,step,suggest,e22,e101,BEFORE,e101-e22,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,step,40,e22,e100,BEFORE,e100-e22,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,step,school,e22,e102,BEFORE,e102-e22,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,step,diagnosis,e22,e103,BEFORE,e103-e22,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,held,said,e23,e24,BEFORE,e23-e24,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,held,adding,e23,e25,BEFORE,e23-e25,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,held,startled,e23,e29,BEFORE,e23-e29,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,held,won,e23,e30,BEFORE,e23-e30,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,held,finishing,e23,e31,BEFORE,e23-e31,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,held,set,e23,e32,BEFORE,e23-e32,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,held,surgery,e23,e33,BEFORE,e23-e33,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,held,suggest,e23,e101,BEFORE,e101-e23,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,held,40,e23,e100,BEFORE,e100-e23,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,held,school,e23,e102,BEFORE,e102-e23,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
WSJ_20130321_1145,held,diagnosis,e23,e103,BEFORE,e103-e23,gemini-1.5-flash,3.0,1,,,0.07142857142857142,1.0,,3
